"input_id","run","biosample","bioproject","organism"
"SRR5827145","                                <Run acc=""SRR5827145"" total_spots=""715004"" total_bases=""211252906"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR352769","                                <Run acc=""ERR352769"" total_spots=""2002102"" total_bases=""400420400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR363662","                                <Run acc=""ERR363662"" total_spots=""1883362"" total_bases=""376672400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2133934","                                <Run acc=""ERR2133934"" total_spots=""759324"" total_bases=""224462769"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR449492","                                <Run acc=""ERR449492"" total_spots=""2003532"" total_bases=""400706400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR352767","                                <Run acc=""ERR352767"" total_spots=""1705733"" total_bases=""341146600"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827287","                                <Run acc=""SRR5827287"" total_spots=""672375"" total_bases=""198991597"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827042","                                <Run acc=""SRR5827042"" total_spots=""708499"" total_bases=""207992622"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR223696","                                <Run acc=""ERR223696"" total_spots=""2006633"" total_bases=""401326600"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827081","                                <Run acc=""SRR5827081"" total_spots=""829929"" total_bases=""244359316"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR388360","                                <Run acc=""ERR388360"" total_spots=""1815602"" total_bases=""363120400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR1661285","                                <Run acc=""SRR1661285"" total_spots=""664878"" total_bases=""399781177"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827024","                                <Run acc=""SRR5827024"" total_spots=""541906"" total_bases=""158561445"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR1661318","                                <Run acc=""SRR1661318"" total_spots=""581722"" total_bases=""349775870"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR485167","                                <Run acc=""ERR485167"" total_spots=""1860227"" total_bases=""372045400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827352","                                <Run acc=""SRR5827352"" total_spots=""1359049"" total_bases=""401975998"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827222","                                <Run acc=""SRR5827222"" total_spots=""594472"" total_bases=""175986823"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR388333","                                <Run acc=""ERR388333"" total_spots=""2117501"" total_bases=""423500200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827252","                                <Run acc=""SRR5827252"" total_spots=""742905"" total_bases=""217192545"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827035","                                <Run acc=""SRR5827035"" total_spots=""738715"" total_bases=""218418611"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2133903","                                <Run acc=""ERR2133903"" total_spots=""1390984"" total_bases=""384110624"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2133940","                                <Run acc=""ERR2133940"" total_spots=""1237317"" total_bases=""353467512"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2133919","                                <Run acc=""ERR2133919"" total_spots=""1353483"" total_bases=""378095513"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2133915","                                <Run acc=""ERR2133915"" total_spots=""1361154"" total_bases=""388045416"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827207","                                <Run acc=""SRR5827207"" total_spots=""2569825"" total_bases=""751478943"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR2133916","                                <Run acc=""ERR2133916"" total_spots=""1382226"" total_bases=""399075918"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827063","                                <Run acc=""SRR5827063"" total_spots=""636201"" total_bases=""187001145"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5827303","                                <Run acc=""SRR5827303"" total_spots=""607214"" total_bases=""178066097"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR363637","                                <Run acc=""ERR363637"" total_spots=""2100926"" total_bases=""420185200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR363669","                                <Run acc=""ERR363669"" total_spots=""1736806"" total_bases=""347361200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"ERR363649","                                <Run acc=""ERR363649"" total_spots=""1879776"" total_bases=""375955200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
